ch_0,ch_1,ch_2,ch_3,ch_4
-0.11217,0.49809,-0.23832,2.9794,4.4995
-2.4382,-1.1493,2.8723,5.2246,-1.5751
1.9044,3.0748,5.3995,4.3569,2.1097
2.2587,0.4605,0.7469,-2.0168,-1.1992
-2.9925,-0.80057,-2.1444,1.2534,1.0791
1.7245,0.55635,-5.288,-3.1461,-1.994
-0.87311,-0.81483,-2.3369,-3.3158,-1.4971
4.1866,0.63721,2.0943,-1.6212,-0.029182
-2.1828,2.0486,-3.4785,-4.8461,-4.182
3.6094,-2.6331,0.25701,1.456,-0.38297
3.2201,1.9016,1.3271,0.71795,3.3777
-1.8476,3.4056,2.4673,-0.21885,-0.27639
-3.2652,-3.7602,-2.5469,-5.8848,-4.2155
-0.88569,-1.3546,0.12265,1.948,2.329
-1.4694,2.3283,4.1006,0.80448,1.7673
-2.2083,-2.6848,-3.4508,-2.4348,-0.8796
-1.2033,-0.33809,1.8516,2.7481,4.5795
2.0509,0.16144,1.5807,0.375,2.9021
-1.2074,-1.9894,-2.2682,4.9287,2.257
1.9146,0.59163,5.6935,4.5709,3.032
2.9779,3.7734,1.4687,0.082333,1.6699
-2.7907,0.81355,0.53863,-2.5957,-0.96939
-1.8547,-4.472,-3.4869,-0.36247,-2.2221
0.71378,-3.62,-3.5683,3.5293,-1.4428
-0.59315,-0.044129,-0.66657,3.3943,-0.64659
3.2548,1.2825,2.8893,-1.9652,-3.1533
1.4472,2.9671,1.6282,0.79096,1.5195
-0.5336,-0.94724,-0.56879,-1.6356,-2.9293
-4.3319,-2.0187,-5.0708,-4.1947,-3.6076
-2.9021,1.2012,-1.6116,-0.62727,3.0316
0.5022,1.3011,1.9264,-3.0109,0.94061
0.84441,2.4375,-2.3447,-1.2093,-2.1365
2.8785,5.6332,4.1231,5.7099,4.4466
-2.2334,0.81567,-3.6329,3.2429,-3.4245
-0.1305,-3.4846,-1.4347,-3.2556,0.010548
2.3185,-0.2275,0.88781,-0.68717,-2.2033
-3.2965,-3.4773,-5.0096,-2.8068,-2.6018
0.25189,-0.14288,3.1179,0.45703,-0.69365
0.31875,-3.094,1.3049,4.9297,4.3856
1.243,0.82433,-1.6357,1.6844,1.0479
6.4962,5.5625,1.7946,-0.26671,0.23649
0.23385,-1.9725,-0.17231,0.93102,1.0029
0.81353,-0.70389,1.7658,-1.2986,-0.57232
-2.0545,2.1881,1.2224,-0.88648,-0.19681
-4.4801,-3.3096,-3.7451,2.1914,0.19106
-0.22164,0.18662,-0.27287,0.83782,1.3239
-0.30684,-0.66901,1.4593,-3.4733,0.23766
-2.4089,1.0294,-1.6172,-2.2382,-3.9355
3.9266,1.3684,4.379,4.4968,4.3571
-1.1049,2.7624,-1.6632,0.27899,-2.4882
0.79504,1.2198,1.9602,5.0599,4.8744
-0.53454,-0.99389,-0.98013,-3.7134,-5.5459
2.5809,5.5049,0.095705,-0.64574,1.0859
0.91977,3.9264,-1.1458,-0.79701,0.17678
1.8169,0.86763,-2.1094,-1.0093,-0.98062
-1.1292,-2.8806,-3.334,2.8673,3.1472
2.9169,2.7007,5.9591,1.3249,3.5079
-3.8784,-5.4884,-7.0395,-1.9501,-6.3809
3.4486,-1.8997,2.8287,0.18236,2.3161
-2.9671,-1.3983,-6.2701,-1.3238,-3.1214
1.9851,0.51047,0.98859,1.9665,4.4638
-2.9806,-1.1484,-2.1084,2.1654,-0.37071
-1.5029,-2.0081,-0.16386,-2.6815,-4.1503
2.1424,0.2468,1.7957,-1.9407,2.2797
-2.2462,-1.0687,-1.9018,-2.1958,-6.3571
0.39278,-0.17206,-0.65244,-1.465,-0.21182
2.4759,2.1062,0.27603,2.221,3.0794
3.5846,3.2088,2.1121,0.54094,1.9958
-2.331,-0.066275,-2.5134,-3.018,-2.9875
-0.96832,1.2191,1.1596,2.6677,1.9923
1.9226,0.99159,2.1266,0.61741,3.7629
-0.68403,-0.28418,-2.594,0.19719,-2.8642
4.2918,2.257,2.4856,4.0644,3.9536
-2.9781,-0.8259,-1.212,1.8986,-2.0441
-0.30118,0.29094,1.2654,0.32068,0.9947
-0.79159,1.806,-0.68862,-1.4179,-1.4912
-3.0625,-0.79345,-1.8564,0.40627,-0.33643
4.4253,-0.70675,3.1678,1.0985,-1.6204
-1.2897,-0.36537,-0.13408,-0.9269,-1.4812
-2.9151,-3.2656,-0.58783,-3.2168,-2.4263
3.3042,0.26554,-1.0499,0.20214,2.7898
-0.75786,0.54627,-2.3645,0.79525,3.6453
3.2131,0.7161,2.3642,-1.8471,2.9514
1.7724,-0.75847,-2.278,-2.1501,-1.9354
-4.5188,-4.9112,-1.9022,-3.3891,-4.0274
1.4302,-1.1935,0.60261,3.9077,4.701
-2.9722,0.19256,0.067328,-1.1611,-1.4283
1.4707,-0.97026,0.49738,2.2836,3.5845
-0.97199,1.1584,1.2099,2.526,3.1806
2.7466,1.177,2.9002,2.6748,3.4649
-0.7301,-1.0904,-0.92964,-2.7362,-4.2364
-1.2207,-1.6012,-2.6919,0.95332,0.48277
0.62423,4.6561,2.7162,4.6722,3.5571
-1.449,1.1681,0.19436,-1.0884,0.32246
2.0464,3.5897,1.8941,-2.6288,-1.0594
4.9125,2.4817,2.2269,3.2364,4.5432
-0.27385,-0.8065,1.6119,1.1109,-3.4266
0.15803,-2.1189,-1.9711,-2.1888,-1.8489
-4.1488,-4.5273,-2.2333,-0.17143,-3.3672
0.88582,-0.5645,0.17335,-1.8194,-0.5225
-3.2393,-3.8076,-3.5827,-1.9765,2.3122
-3.295,0.07925,-4.2915,-3.8374,-4.4793
3.5869,1.3007,0.83447,2.552,1.2981
-2.3607,0.83789,0.42646,0.56039,0.096786
-0.68097,2.2585,1.8287,1.6935,-2.3145
1.0129,-0.2428,-0.95675,1.8446,4.4825
0.42065,4.7318,3.4472,-0.021878,3.3589
1.0858,1.5742,-1.0047,-0.042889,-2.5626
-1.6682,-0.70514,0.1045,0.50885,-3.071
-2.2565,-2.496,-1.1562,1.1305,-1.8512
0.53572,3.6093,1.6702,-0.63912,1.3083
2.4674,-0.5136,-0.12081,-2.0115,-1.861
-1.0919,0.82963,0.26828,2.0409,3.3529
0.2568,-2.6604,-2.4217,-1.8709,-2.7185
-1.7678,-1.2204,-1.758,-2.0498,-1.0253
3.1075,0.49792,2.0916,1.1488,1.4541
-2.7574,-2.0508,-1.0817,0.47864,-0.038462
2.6119,1.8289,1.1982,-0.074899,0.23435
-1.2784,-2.0414,0.44169,-0.77019,1.9498
3.0239,-1.1171,-0.67994,-2.7305,-2.5799
2.6725,2.1124,-0.30162,2.6241,-0.39399
-5.3759,-0.65523,-0.63541,2.6345,2.4966
0.69537,-0.36761,0.17032,-1.9645,1.2665
-2.3609,-0.8247,-1.8086,-2.9144,0.11966
-0.77912,0.46329,0.1745,-1.1166,-0.29024
3.6267,3.0641,1.3119,1.3753,0.15223
0.17876,2.3769,-1.1205,3.2801,-0.5943
-0.56346,-0.4863,-0.54763,0.12298,-1.3675
-1.3421,-2.7927,-2.6218,2.4043,-4.6321
3.4258,1.1434,2.8771,1.9152,0.035716
-5.3576,-2.502,-3.7531,-1.9392,-4.16
2.0687,0.34659,-0.48307,-0.006636,1.3225
-1.9725,-0.34808,-1.4986,-2.0266,-5.892
3.8615,1.8859,1.7669,0.26877,1.257
1.667,1.85,4.4462,1.9246,5.1193
5.746,2.6582,3.516,-0.4597,4.3625
1.1645,2.1073,0.89328,-0.90813,3.1764
-4.9528,0.61769,-4.1691,-2.8817,-5.1745
0.78011,-1.3721,0.074669,-0.40857,0.59473
-3.2962,-1.5861,1.5703,-0.99745,0.98767
-0.26724,2.3091,0.70067,2.0303,3.2056
-2.3107,-1.385,-0.97805,0.064561,-1.809
1.8595,2.0788,-1.0198,-0.14163,2.9224
-0.77783,-2.0991,-1.5393,2.4558,3.3778
3.3436,1.5062,1.7167,-0.054224,2.7066
-1.2477,3.1142,-1.1769,-3.6432,-4.7215
3.0591,0.83285,-0.7912,-2.079,-1.2583
-1.5288,-3.8256,-1.5303,-0.12031,-4.4264
1.9147,2.084,0.034381,-1.629,2.179
-0.80334,-2.1985,-0.38964,-1.9792,-2.0473
1.2573,-4.467,1.6308,-0.037862,0.057396
-2.0483,-0.84062,-4.3344,-1.0868,-5.0375
-2.2317,-2.668,-1.9325,2.6419,0.51862
-1.1682,-1.5725,-0.36847,-1.8542,-0.63258
3.8744,4.4265,4.5443,2.2096,4.8511
0.00060972,-0.43387,-0.090581,-0.532,-3.0392
2.1805,3.2301,3.0134,1.6623,3.1443
-2.0045,-0.35868,-1.1665,1.7591,2.3409
0.12613,0.27065,1.5592,-0.43124,-4.6279
-1.8311,1.5349,-0.003127,-2.004,1.358
-2.0878,-1.7017,-3.3249,-2.9448,-7.9386
3.1462,2.8599,1.8119,2.7631,4.3179
-1.1654,3.3034,2.2812,-1.2435,-2.0841
-0.64085,-0.55469,-4.6306,-2.6591,-3.1794
-0.3681,-1.0871,1.7333,-1.5566,3.4146
2.6207,2.1581,1.4673,0.37534,2.3864
1.0156,1.9058,0.17937,0.10828,1.445
3.6785,0.4712,0.59014,1.7913,-0.026329
-0.5775,-0.61005,0.296,0.45995,-1.1523
-6.3226,-2.0597,-2.4505,0.7009,-0.30803
2.8622,2.1352,-0.007972,1.3117,4.0715
-3.309,-5.7173,0.87579,-0.3697,-0.43401
-3.4166,-3.6257,-2.4579,-2.792,-1.4421
-2.7708,-2.6266,-1.6005,-1.7217,-3.51
0.29217,-1.597,1.5531,1.122,3.268
0.56682,-1.4588,3.7105,4.5436,2.0396
1.1777,4.1584,2.4357,0.86066,1.7811
0.58882,3.2248,-0.84869,-0.19401,0.27033
-0.37943,-0.76846,-4.0962,-2.1932,-1.5956
0.41941,0.98625,1.9704,-0.34975,-0.60604
2.6328,5.4509,1.2948,2.0158,1.2546
-0.94894,1.2039,-4.0401,-0.90634,0.37469
-1.6309,-2.1518,-1.4115,-3.9242,-3.1048
1.571,-3.5098,0.56926,1.0703,0.13622
0.66761,0.061836,-0.47873,-2.0915,-0.63382
-1.0314,1.2369,-0.48222,-0.16265,2.4373
3.2273,-2.049,-2.7668,0.49299,-3.7434
0.050364,-2.7139,1.0689,2.1479,-0.91732
-4.3281,0.15516,-0.81742,-0.0051873,-3.5135
0.96096,0.023025,1.2545,2.1748,4.1607
-5.5904,-1.6441,1.8308,0.66418,-4.148
1.0159,3.2404,3.6566,1.4548,6.155
4.0606,1.9488,3.4712,2.1113,3.4686
-3.9801,1.8333,-3.4881,-3.5832,-0.27015
3.3444,3.4427,2.126,3.3234,0.24705
-1.9969,3.6394,-1.4371,0.66353,-2.3648
-1.1224,-1.0723,-1.0473,1.0788,-0.84816
-0.32972,0.035591,-0.78842,-2.1163,-1.0526
1.3649,-2.2019,0.83193,0.27614,3.4913
1.1026,1.196,1.566,-1.3708,-5.797
-1.4718,0.1006,-1.1151,-1.3294,0.02191
0.35968,-0.50163,-1.4676,-1.7992,-2.3209
2.6729,1.4564,2.7078,1.8475,2.6167
0.93292,-1.9578,-1.9224,2.3033,1.4022
0.3912,-0.0097068,1.4269,-2.3885,-0.9461
3.9051,-0.99176,-0.062706,2.6871,6.1082
-1.2576,-1.108,2.5626,2.9272,0.23172
0.51657,2.0954,0.53179,1.4711,-0.60008
0.92506,0.29859,0.21316,0.9684,-0.15687
-1.33,0.26799,-2.0084,-2.3064,-2.8316
0.97859,0.31416,-1.8395,-2.5875,-0.078894
0.55267,-1.8643,-0.66613,-0.91801,-0.3491
-4.6336,0.82318,-3.4724,-5.9416,1.7741
-0.81626,-0.75087,-1.6772,-1.6682,2.7407
-1.4427,-0.93833,2.6766,-0.16939,-0.59443
-3.7411,-2.7451,-5.5726,-3.6349,-4.5566
2.5393,-0.43473,0.037991,2.9796,1.5755
-2.7226,-1.6511,1.9051,0.90916,-0.96011
-0.169,2.7855,1.5399,-1.3162,1.7016
-1.7534,-2.5496,-1.7618,-2.2694,-1.892
-0.98083,0.81132,3.2382,2.4906,1.6875
-0.63318,-0.075253,-1.1409,-1.4199,-0.45352
1.7602,0.44714,1.0993,0.32389,0.095351
7.9949,2.8876,2.4396,4.9455,4.4424
-0.8666,-0.27031,5.1001,0.64492,-0.20722
-2.1326,0.43484,2.8296,2.1491,1.117
0.48243,4.1256,-0.45767,-0.86512,3.3496
-0.47818,1.4382,-1.3221,-2.6196,-3.3225
1.663,-0.91479,-0.17555,-0.23823,0.68569
-3.8676,-3.6278,-1.5638,-2.8404,-3.4934
0.2482,0.19358,-2.3792,-1.6313,0.026779
1.9109,3.1894,0.40788,-0.97823,-0.21052
-4.5202,-4.9606,-3.4045,-2.1232,-1.623
-1.8677,-4.213,-4.6678,-0.0088365,-3.36
2.0729,-1.1877,-0.21215,-0.83146,-2.6325
4.8869,3.0555,3.1115,0.19827,1.0604
1.8262,0.67586,0.83975,-0.80006,1.2297
-0.60296,-1.4956,-1.2021,-1.2334,-1.9663
0.1528,-1.3372,1.326,1.863,3.4236
-3.2123,0.61227,4.5701,1.4127,-4.6729
-1.3469,1.6523,-1.9278,-2.8156,-0.84055
-3.1468,-2.0601,-3.3719,-0.70212,1.0231
1.8736,-2.4808,2.4262,-2.3044,-0.099192
3.3174,4.7675,3.9641,0.68019,1.8408
2.5162,-2.9101,-3.6587,2.9516,6.6046
-1.9412,1.3033,0.41462,-2.6799,0.19782
2.4104,-0.99629,4.1502,1.8221,1.7534
0.91454,0.47696,-1.4539,0.90976,-0.4447
2.5765,0.30415,4.4943,-0.56807,-1.2219
-1.509,1.2953,-3.2013,-0.10258,-2.6026
2.1753,1.1102,-1.7182,-3.3068,1.3418
-0.61651,-1.642,-1.8041,-1.986,-5.952
1.767,0.063665,0.48199,3.9216,4.4052
0.1309,0.73727,1.1794,4.4678,0.79283
-0.46973,-1.105,-2.4832,-1.6282,-5.9126
4.0797,0.70082,3.2689,0.69988,0.2846
1.4161,3.3833,2.3586,-0.092733,3.4906
-3.4321,-0.52001,1.8856,0.82396,0.10903
-2.6418,-0.81552,-4.999,-2.7385,-4.0543
-1.1858,-0.8017,-1.9422,-2.7317,0.5133
1.5687,1.3473,2.3067,3.8384,6.7984
0.52628,2.284,2.552,3.1298,1.2438
-1.2586,4.2321,1.097,-1.6442,-3.1711
-0.16746,1.4721,0.88488,0.17374,0.9908
0.076838,-3.6432,0.98656,-1.8232,-5.8432
5.7172,-0.21113,3.6217,0.44815,4.7744
1.2696,-0.80285,-2.0608,0.12462,-3.5637
-1.4204,-0.057759,1.0973,0.27583,-1.1068
1.2058,-1.3612,1.4467,0.98036,2.147
1.6264,0.90275,0.59785,1.6173,-0.33755
-3.2877,-1.6223,-1.898,-2.2182,-0.59263
-2.7999,-2.3619,-2.5577,-1.6845,1.2035
-2.6056,-3.8365,-1.755,-1.0075,-3.0896
0.6315,-0.42776,0.69041,1.1634,-2.8518
-0.81074,3.7445,-0.82346,-0.63824,-1.0721
-6.3254,-3.8022,-5.943,2.0884,-0.12576
0.25173,2.4287,1.2057,2.8454,2.3711
-0.64945,-0.31805,-2.9764,-4.11,-5.0204
-0.49978,-1.4388,0.74343,-0.46984,0.32768
4.9896,1.642,3.0922,0.34864,1.1457
0.06018,2.6752,2.4911,1.7226,3.099
-0.91491,-2.841,-0.60528,0.57379,-1.2275
0.31658,1.929,2.2508,0.38773,2.4009
1.7593,-0.57841,0.49388,2.3223,4.346
1.7016,1.7044,-0.4547,-2.8577,-4.5301
5.0637,4.2975,6.5494,0.28542,4.55
-2.0422,1.1181,2.3597,-0.85925,0.99842
0.34755,-1.7897,-2.5499,1.6781,-0.4008
-1.1907,-1.2017,0.61829,-1.2611,-1.1639
-3.5666,-0.58534,-3.1833,-0.93877,-2.1678
0.93247,-1.1627,1.799,6.5076,5.3918
-1.295,-0.47931,-1.5833,-2.001,-6.5212
-1.0102,3.2107,-0.24154,1.379,2.2265
1.5209,0.4513,2.7564,2.5533,1.4735
-1.505,0.34904,-3.6722,-4.9,-4.2672
-0.79041,-3.8285,0.67024,2.7508,0.33255
0.59707,-2.7573,-4.3937,-2.3561,0.036374
4.1316,2.2916,1.8827,1.1245,1.5684
-2.4029,0.033477,-1.1552,-0.65213,1.4261
-0.31842,-3.8199,-0.15924,-2.1029,-6.2645
-2.5121,0.43222,-2.3855,-0.07569,1.6584
-2.296,-5.4222,0.43305,1.2876,0.80745
-0.26351,-1.9909,-5.4582,-3.3199,-3.0855
-0.316,0.58984,-3.7018,-3.9548,-2.7205
0.67892,2.9922,2.0513,-0.99108,1.6687
-0.19731,0.47129,2.2512,1.3374,-2.677
4.2208,-0.51641,0.84705,0.83131,3.4294
-2.6257,-1.6356,-2.1355,-0.51847,-3.368
0.1248,2.4401,2.5323,0.71794,2.2191
1.7108,-1.7839,1.8073,1.6023,5.2224
3.9101,-0.24172,2.4343,3.1831,1.0791
0.93793,0.95935,1.7272,3.3083,0.35662
-1.3352,-0.012178,4.3502,3.122,0.088271
-1.6879,-1.098,-2.9607,2.9631,2.8525
-1.1984,0.762,-1.3707,-2.2125,-3.6159
-0.16988,-0.47652,0.63518,3.4388,0.66933
4.1805,6.978,5.4402,0.38614,3.0531
-4.194,-0.30946,-6.8788,-5.6398,-4.909
2.2005,2.6627,4.0752,0.92055,2.9664
-1.7168,-2.2713,-3.2402,-0.30528,1.3246
0.11763,-0.7317,2.1746,0.46354,0.046953
1.3885,-1.1032,0.38177,-2.1508,3.9249
2.3264,0.51443,-0.76283,-3.223,-0.68243
1.5471,3.0919,0.2812,-0.26388,0.31989
0.42768,-0.19739,4.1351,2.2267,2.6906
2.4632,2.4074,-2.6611,0.7358,-0.86448
2.751,1.1598,-0.51063,2.2462,1.3831
-5.1621,-1.3469,-6.9975,-1.2373,-2.3378
-0.82588,2.6783,0.64462,0.095565,2.9572
-1.9523,-0.84112,-4.5925,-3.2612,-3.7361
-2.5965,-3.2175,-1.6968,-2.3286,-3.3439
0.39647,-0.43228,1.303,-1.5894,-0.248
-1.6394,-2.9399,-0.76768,0.65177,-3.6297
5.1668,0.78875,1.6833,0.082481,0.6504
4.7371,2.7361,2.4952,2.8507,3.06
-3.888,0.84577,-3.0393,0.50597,-4.6161
2.9413,-0.15966,2.1383,3.0401,5.8667
-0.97926,-1.6177,-0.41681,0.72538,-2.5831
0.66214,0.12663,2.3695,0.30099,3.0397
-2.4078,-0.20229,-1.9622,-2.5748,-5.6942
-1.1809,1.8011,-0.80195,4.043,2.8198
-1.6005,-4.1328,-1.6263,-3.9699,-2.4366
-0.032865,-0.12431,0.72826,-3.8074,-1.1688
0.52207,-0.64708,5.5582,-0.3804,1.1297
0.55578,-0.57048,-1.9627,2.2882,3.5546
1.255,-0.13441,0.56043,-1.6775,-3.6718
-1.4218,-0.7946,0.49575,-0.059997,1.8816
2.5906,0.18557,1.1304,-2.5832,1.6285
-1.6798,-0.73618,-1.5412,-3.8443,-3.2574
-0.44616,5.8598,2.4586,-0.1012,-0.079825
-0.12025,1.2272,1.9542,1.9413,-1.3431
-1.0174,-1.8679,-1.71,-2.6418,0.50921
-0.052653,-0.30031,-1.2,-1.1693,-0.3156
-1.6315,-1.2881,-0.57988,5.8658,2.3436
-0.51086,-0.4606,-0.83903,-3.862,-4.9025
0.34413,2.0891,2.6175,1.4183,4.768
0.09126,3.5807,-0.46159,2.9383,-0.76672
1.1677,1.0013,1.5064,0.14861,0.77551
1.4922,2.5196,0.27777,-1.0632,1.8464
-3.6624,-2.3856,-2.1622,0.98628,0.50192
-2.3962,-1.4715,0.73856,-0.076338,2.2999
-1.6111,-0.26052,-2.5339,-2.4603,-4.6882
1.0156,1.3094,2.4257,2.8622,1.7553
1.8725,2.8465,-1.291,-1.2432,1.0847
-1.4406,-2.4581,-3.1834,-2.3651,-2.5711
1.9026,-3.2769,-2.5638,2.0474,3.38
1.5619,-1.1893,-1.0023,0.31793,-0.36801
6.6916,1.0869,3.8591,-1.1266,-0.39313
-0.40591,4.3219,4.9218,1.1455,3.619
-0.57171,-0.17301,-1.4657,-0.50389,2.0878
0.34304,1.0445,-1.0386,-0.3923,-2.0499
0.45384,1.8147,0.49805,-1.0056,-0.88044
-2.3473,-5.3641,-4.3899,-2.7361,-3.2554
0.4925,-1.5174,0.96265,4.6676,1.8518
-3.1143,-3.8515,-4.9743,-4.5478,-4.9664
1.9366,1.2279,2.762,0.43676,3.4814
-1.4287,-1.8568,-3.4988,-2.2249,-1.3142
1.2247,-1.9387,4.8018,0.76941,2.1402
-1.0745,0.7857,-2.0145,1.287,1.8337
4.6203,3.0003,2.8008,1.8401,-1.1928
-1.0683,1.0723,-0.64571,-1.9544,2.6677
2.5476,3.5317,3.0847,2.0679,1.9969
-2.4825,0.040815,-3.2026,-2.3647,-4.8329
4.9019,2.0788,2.982,0.26483,4.9165
1.845,-0.75839,3.956,2.0214,-1.4749
-3.4225,-1.1412,-1.4245,-0.52288,-1.704
-2.6185,-1.9919,-4.5248,-1.9217,-2.4219
-2.7736,-1.8593,-0.26808,-2.4441,3.7017
0.43197,1.4347,0.45449,-0.75265,3.4324
1.7768,0.29239,2.636,2.4551,-0.93543
-3.4304,-0.85086,-5.3328,-1.594,-4.5084
-1.2076,-1.099,-2.5,-2.4372,-2.0274
-0.37104,-0.69343,-0.4087,2.2607,-2.0115
2.4296,0.8429,4.666,2.7391,3.5042
5.8799,3.3381,4.4529,3.0473,1.9105
-5.252,0.021203,-6.4893,-4.8144,-4.0874
-0.81877,-2.094,-2.6145,-2.413,-1.5981
0.68124,-0.49552,-1.7441,0.7531,0.098438
1.6316,2.4988,3.2396,4.141,4.6556
-2.5853,-2.7802,-4.4492,0.13416,0.99076
0.86613,-0.52421,0.94433,-2.9008,-1.9225
0.13944,2.2407,1.3449,1.7874,0.46705
2.7828,-0.37995,5.9789,2.262,2.1941
-1.2572,0.13535,-1.1802,-4.2725,-0.39186
-4.6675,-3.1425,-1.9632,-3.5954,-6.9923
-0.59548,-1.6234,-1.4151,-0.74698,-1.8495
-0.060535,0.31756,0.98412,0.20747,-1.3277
-0.53835,3.0448,0.13452,-0.40496,-2.4912
2.6403,3.2716,3.2402,2.9071,2.5359
1.1151,-0.40153,-3.2217,0.63277,-0.98376
-0.73082,-0.35069,-0.15892,3.3501,0.89995
-5.4364,-4.2202,-5.1719,-0.88107,-3.035
1.2677,2.4381,4.3763,4.4551,5.8077
-1.6966,-0.30563,-1.4115,0.96153,-1.981
2.0699,-2.2267,-1.0312,-0.52666,0.83841
-1.1695,-1.8049,-1.3893,0.55441,-2.8595
-0.5294,-3.3304,0.75999,2.2397,1.5492
2.3463,-0.67238,-0.60306,-2.4389,-2.639
-1.8443,-2.4051,-3.2771,-4.2122,-3.3121
0.20545,3.4466,1.4442,-3.871,-1.3685
-1.6511,-0.35648,-2.9907,-3.2898,-2.3925
1.7919,4.8605,4.6076,2.457,2.7173
1.7507,-0.27254,-3.6397,-0.59121,4.7
1.8373,1.5091,2.5301,2.9642,3.0188
-0.026349,0.86411,-0.3416,-3.5384,-2.8888
3.5109,-1.5555,-0.07161,-1.8635,0.045801
-1.2166,-0.32146,0.72053,-2.3397,0.9481
-0.27045,-0.51857,0.38792,-0.41256,-3.1939
1.0761,0.92235,0.63878,1.6126,0.54529
1.1966,-1.2345,0.083852,0.37815,2.3447
-1.0247,0.79781,0.30697,3.7125,0.823
-5.1845,-1.7348,-1.3909,-2.5095,1.1206
-0.72189,0.90496,3.7695,1.0118,1.66
-3.3926,-3.202,1.2124,0.51208,-3.6638
-2.5098,-4.2123,-0.58618,1.9689,1.4692
-1.6609,-0.93485,-3.3758,-0.27807,-3.0157
3.241,6.0195,4.1593,0.8805,4.2855
-0.27591,-3.0541,-1.5513,0.59028,-1.4563
-3.4144,-0.59312,-2.4292,-5.4736,-5.0404
4.3153,2.4458,4.6505,0.10353,1.6936
4.6313,0.58732,-0.68818,2.8361,4.3596
-1.8299,0.36248,1.759,-1.0174,1.1817
-0.89073,-2.1062,-1.5944,-2.626,-2.5678
1.3267,3.2485,2.0875,0.81096,4.2111
-0.41437,0.28196,2.3416,0.7562,-2.8442
-1.4564,-2.61,0.41016,-0.88005,1.6786
2.9653,1.1,1.4688,2.3835,-1.6328
1.0024,0.37732,0.41643,0.40725,0.0006147
-2.745,0.27369,-0.97049,-1.0929,-2.539
-1.5842,-1.7352,-3.0803,-0.43123,-2.7141
-3.0794,-1.015,-3.644,-2.7117,-2.5038
0.35024,-0.57878,2.8701,3.8898,2.13
-1.6165,-1.2823,-2.3966,-2.5316,-1.808
0.52934,-2.2076,1.1018,3.2799,3.7506
0.10218,0.32105,-2.8746,-0.047466,0.79404
0.97738,-1.0515,-1.2193,-0.57104,0.92407
2.2569,2.8643,0.82605,-2.9582,2.9286
-0.9716,-1.2765,0.3823,-2.1067,1.0224
2.2489,0.45192,0.96996,-0.27176,-1.8053
3.6472,0.57308,2.4271,0.95666,0.57182
0.089819,-1.4195,1.1065,-0.72611,-3.2779
1.0839,2.3694,1.0323,-1.325,3.7326
2.2872,2.309,2.2525,2.7767,2.0511
3.4235,2.6419,1.5816,3.8435,2.4093
-1.049,-3.7333,-3.4206,-1.0641,-6.0311
1.4919,0.04705,-0.050073,-0.077085,1.0827
-3.2067,1.5005,-0.087803,1.5475,3.3925
-1.5462,2.3736,1.1955,-1.329,0.16327
-2.9306,-0.90402,-0.17564,-0.77358,0.052848
-3.679,-5.7447,-4.0365,1.5458,0.50668
-3.2221,-4.3316,-3.3337,-0.39587,-3.3213
-0.81555,-3.4397,-0.85458,-2.2062,-3.5635
-1.3796,-4.8958,-3.3576,-2.4929,-1.7947
0.45816,2.7958,2.0142,2.6774,3.347
-0.25659,-3.3478,-3.5528,2.5212,0.059111
1.0453,0.68227,1.5245,2.7419,1.1478
0.49779,1.7554,0.83709,0.18254,0.92337
5.3532,3.2206,4.609,1.5011,0.87914
-1.7223,-0.72728,2.6995,-3.8941,-2.3097
2.0535,4.2202,2.4022,-2.189,2.8007
2.0331,-0.89451,-2.1166,-2.8962,-2.964
-4.2778,-1.9803,-3.1233,-1.5867,-1.5429
2.6972,-0.89378,5.33,2.0848,4.2311
-0.55641,2.641,-1.672,-0.20432,-5.9124
-0.196,0.26286,-0.52364,1.5333,0.31135
-0.25461,-1.2878,3.1529,2.2604,1.9402
1.1556,3.5972,-2.5665,-0.36557,1.2686
-5.3771,0.16002,-1.6881,-0.39146,-2.3857
0.85194,0.46734,-1.6447,-0.81914,0.32402
0.77514,0.27607,-1.2472,-3.0723,-0.54333
1.8144,0.73531,0.26008,4.1751,3.0663
-2.7234,-0.42526,0.33311,0.86828,1.639
-2.9673,0.39677,-0.14253,0.15398,-0.46371
1.2277,0.81386,0.70395,-0.11598,1.3919
-1.6854,0.41581,-1.3185,-2.115,-0.098784
-1.1711,2.5077,-0.066319,-1.1289,-4.9724
3.8776,0.8545,1.5847,-0.10176,0.69047
-0.79465,-3.2994,-3.9694,-1.6794,-4.7535
2.56,1.694,-3.2973,-0.52125,2.1569
-6.7164,-1.5739,-3.2647,0.58737,-3.6892
-0.29282,-3.1266,-2.4915,-1.5894,-0.81489
-2.609,0.30262,-3.3228,-3.8959,-5.2683
-2.8243,-3.9926,-1.3879,1.2636,-3.029
0.13668,2.0613,1.4416,-1.2639,-0.7652
4.8287,1.5827,3.9476,1.254,1.5699
1.6772,-2.2316,2.7289,1.6868,1.2024
-4.8039,-3.6645,-4.7303,-3.7717,-3.129
3.2941,-0.10263,-0.25358,-0.12889,4.1065
-2.7396,0.45707,-1.7224,-0.49446,-2.974
0.37256,0.44585,0.61089,0.055365,4.9569
5.1561,5.1608,8.1862,6.7525,5.1699
-0.036529,1.0587,0.99538,1.7734,1.8129
0.33717,0.7019,-3.3272,0.0031993,-1.1198
2.8836,1.001,-0.49195,0.56856,-1.9057
